BLOCK_GEOID20,lat,lon,poverty_rate_est,Median_Income_BG,poverty_norm,need_score,prob_old,prob_new,access_change,priority_after_move,risk_of_being_worse_off
361090018003015,42.3678163,-76.6837573,7.3,78958,0.08721804511,0.05242445046,0,0.3960656811,0.3960656811,0.03166092478,0
361090021002023,42.501325,-76.3473285,3.6,93875,0.03157894737,0.01903204477,0,0.02579203239,0.02579203239,0.01854116965,0
361090009001024,42.4495644,-76.5279127,14.7,52115,0.1984962406,0.1192074679,0,0.255132023,0.255132023,0.08879382544,0
361090020002022,42.4774693,-76.2919123,11.3,90833,0.1473684211,0.08850755353,0,0.01611843044,0.01611843044,0.08708095069,0
361090015001013,42.4893972,-76.4706215,18.7,74970,0.2586466165,0.1552839853,0,0.0998137121,0.0998137121,0.1397845143,0
361090019011027,42.4010108,-76.3518332,9.7,65682,0.1233082707,0.07408654859,0,0.04013778647,0.04013778647,0.07111287852,0
361090019012007,42.3853568,-76.3601888,7.7,89943,0.09323308271,0.05602688434,0,0.04395200794,0.04395200794,0.05356439027,0
361090013011010,42.4388988,-76.4822115,36.4,24169,0.5248120301,0.3150137032,0,0.1706275422,0.1706275422,0.2612636893,0
361090006003030,42.4531178,-76.4842815,48.6,48850,0.7082706767,0.4250740878,0,0.1586368564,0.1586368564,0.3576416708,0
361090007002019,42.4513713,-76.4980511,2.5,101360,0.01503759398,0.009102743319,0,0.1858384414,0.1858384414,0.007411103688,0
361090022003034,42.5395696,-76.3307413,8.6,64457,0.1067669173,0.0641624713,0,0.01592561529,0.01592561529,0.06314064447,0
361090001002011,42.4389003,-76.5050086,16.3,36495,0.222556391,0.1336529268,0,0.2195462253,0.2195462253,0.1043099312,0
361090010001012,42.4337923,-76.5144449,23.6,66726,0.3323308271,0.1994994562,0,0.2517923025,0.2517923025,0.1492670288,0
361090018001003,42.3799958,-76.5211324,10.6,53477,0.1368421053,0.08221416976,0,0.2924868691,0.2924868691,0.05816760465,0
361090006002029,42.4562439,-76.4825966,19.4,113793,0.2691729323,0.1615764892,0,0.1521249062,0.1521249062,0.1369966809,0
361090015001018,42.4935057,-76.4844822,18.7,74970,0.2586466165,0.1552839853,0,0.1082889376,0.1082889376,0.1384684475,0
361090005001007,42.476367,-76.4579339,9.9,110288,0.1263157895,0.0758643057,0,0.09984356457,0.09984356457,0.068289743,0
361090017003048,42.3795307,-76.6399977,6.1,106226,0.06917293233,0.04158102776,0,0.6637490577,0.6637490577,0.01398165976,0
361090014003009,42.4371035,-76.4113423,5.7,165000,0.06315789474,0.03793675323,0,0.07633079157,0.07633079157,0.03504101082,0
361090019011046,42.3484904,-76.3020414,9.7,65682,0.1233082707,0.07408654859,0,0.02014834767,0.02014834767,0.07259382705,0
361090020001018,42.4901029,-76.2588965,29.8,50086,0.4255639098,0.2554492863,0,0.01038584199,0.01038584199,0.2527962304,0
361090002022002,42.442302,-76.4907332,42,63234,0.6090225564,0.3655165883,0,0.1836260302,0.1836260302,0.2983982282,0
361090022002011,42.5809148,-76.3632098,8.8,78750,0.1097744361,0.0659584098,0,0.01423147024,0.01423147024,0.06501972465,0
361090022003008,42.5865182,-76.3739302,8.6,64457,0.1067669173,0.0641624713,0,0.01462420111,0.01462420111,0.06322414642,0
361090008001000,42.4482709,-76.5093384,13.9,50618,0.1864661654,0.1119903206,0,0.2142452367,0.2142452367,0.08799692789,0
